CandidateID,ApplicationDate,Source,Department,Stage,TimeToHire,OfferStatus,HireStatus,Location,ExperienceYears,Gender,DiversityFlag,EduLevel,InterviewScore,ExpectedCTC,OfferedCTC,NoticePeriodDays,JoiningDate,AttritionFlag,Recruiter,Remarks
C00140,2024-10-30,Agency,Ops,Joined,21.0,Accepted,Hired,Chennai,3,Male,No,PhD,6.2,16.3,18.61,90,2024-11-20 17:08:25.237612,No,Alice Johnson,Highly motivated.
C00141,2025-05-01,Naukri,Marketing,Joined,41.0,Accepted,Hired,Chennai,14,Male,No,Diploma,6.6,21.87,21.8,60,2025-06-11 17:08:25.237612,Yes,David Brown,Team player.
C00142,2024-11-02,Naukri,Tech,Joined,29.0,Accepted,Hired,Hyderabad,14,Female,Yes,Masters,6.7,23.15,22.17,60,2024-12-01 17:08:25.237612,No,Bob Williams,
C00143,2025-05-03,Career Site,Tech,Joined,20.0,Accepted,Hired,Hyderabad,18,Female,Yes,Masters,5.2,43.59,38.31,60,2025-05-23 17:08:25.237612,No,Bob Williams,Quick learner.
C00144,2024-08-22,Agency,Tech,Offered,,Rejected,Rejected by Applicant,Bangalore,2,Other,Yes,Bachelors,3.3,22.67,19.79,30,,No,Carol Davis,Team player.
C00145,2024-11-14,Referral,Tech,Joined,10.0,Accepted,Hired,Mumbai,4,Male,No,Diploma,3.1,34.49,34.98,15,2024-11-24 17:08:25.237612,No,David Brown,Highly motivated.
C00146,2025-01-12,Referral,Marketing,Offered,,Rejected,Rejected by Applicant,Remote,4,Female,Yes,Diploma,9.5,14.99,13.07,60,,No,Carol Davis,
C00147,2024-10-16,Referral,Ops,Joined,35.0,Accepted,Hired,Bangalore,0,Male,No,Bachelors,8.0,10.65,10.49,90,2024-11-20 17:08:25.237612,No,Eve Miller,Highly motivated.
C00148,2025-01-11,Agency,Ops,Offered,,Rejected,Rejected by Applicant,Remote,5,Male,No,PhD,6.4,15.34,14.46,15,,No,Carol Davis,Good problem-solver.
C00149,2024-12-31,Referral,Tech,Joined,29.0,Accepted,Hired,Bangalore,10,Male,No,PhD,5.8,42.39,41.72,90,2025-01-29 17:08:25.237612,No,Eve Miller,
C00150,2024-07-13,LinkedIn,Ops,Offered,,Rejected,Rejected by Applicant,Mumbai,2,Male,No,PhD,3.9,9.5,8.37,90,,No,Alice Johnson,Strong cultural fit.
C00151,2024-10-06,LinkedIn,HR,Joined,15.0,Accepted,Hired,Chennai,14,Male,No,PhD,6.9,42.75,50.98,15,2024-10-21 17:08:25.237612,No,Bob Williams,
C00152,2024-12-14,Referral,Ops,Joined,56.0,Accepted,Hired,Mumbai,7,Female,Yes,Diploma,7.9,11.66,9.71,60,2025-02-08 17:08:25.237612,No,Alice Johnson,
C00153,2025-02-05,Naukri,Tech,Offered,,Rejected,Rejected by Applicant,Bangalore,17,Male,No,Masters,9.1,55.75,61.51,15,,No,David Brown,Excellent communication skills.
C00154,2024-09-28,LinkedIn,Tech,Joined,19.0,Accepted,Hired,Hyderabad,17,Male,No,Bachelors,5.9,87.63,83.25,90,2024-10-17 17:08:25.237612,No,Carol Davis,Strong potential.
C00155,2025-01-07,Naukri,Tech,Joined,54.0,Accepted,Hired,Mumbai,12,Female,Yes,Masters,8.4,42.28,44.77,60,2025-03-02 17:08:25.237612,No,Carol Davis,Quick learner.
C00156,2024-07-30,Agency,Ops,Joined,10.0,Accepted,Hired,Mumbai,8,Male,No,Masters,7.5,29.18,26.36,90,2024-08-09 17:08:25.237612,No,Bob Williams,
C00157,2024-09-08,Career Site,Tech,Joined,10.0,Accepted,Hired,Mumbai,1,Male,No,Diploma,4.5,22.46,18.6,15,2024-09-18 17:08:25.237612,No,Carol Davis,Strong cultural fit.
C00158,2025-06-25,LinkedIn,Tech,Joined,60.0,Accepted,Hired,Bangalore,5,Male,No,Diploma,6.6,51.98,46.32,90,2025-08-24 17:08:25.237612,No,Bob Williams,
C00159,2025-02-27,Referral,HR,Joined,43.0,Accepted,Hired,Bangalore,0,Male,No,PhD,8.8,16.36,13.72,60,2025-04-11 17:08:25.237612,Yes,Bob Williams,Quick learner.
C00160,2025-04-24,LinkedIn,HR,Joined,54.0,Accepted,Hired,Chennai,2,Male,No,PhD,9.6,17.24,19.72,15,2025-06-17 17:08:25.237612,No,Eve Miller,Excellent communication skills.
C00161,2025-02-25,Referral,HR,Offered,,Rejected,Rejected by Applicant,Chennai,1,Other,Yes,PhD,8.1,4.02,4.1,90,,No,Alice Johnson,Good problem-solver.
C00162,2024-12-18,Naukri,Tech,Joined,12.0,Accepted,Hired,Hyderabad,4,Male,No,Masters,3.3,23.56,25.34,60,2024-12-30 17:08:25.237612,No,Alice Johnson,Highly motivated.
C00163,2025-01-29,Career Site,Tech,Offered,,Rejected,Rejected by Applicant,Mumbai,1,Female,Yes,Masters,4.1,22.18,21.2,60,,No,Carol Davis,Good problem-solver.
C00164,2024-11-03,LinkedIn,Tech,Joined,55.0,Accepted,Hired,Hyderabad,10,Male,No,Diploma,7.3,39.86,43.03,90,2024-12-28 17:08:25.237612,No,Bob Williams,
C00165,2025-06-20,Referral,Tech,Joined,38.0,Accepted,Hired,Chennai,1,Male,No,Diploma,8.1,11.52,11.02,90,2025-07-28 17:08:25.237612,No,Bob Williams,Positive attitude.
C00166,2025-07-09,LinkedIn,HR,Joined,39.0,Accepted,Hired,Remote,18,Female,Yes,PhD,7.2,51.9,48.87,15,2025-08-17 17:08:25.237612,No,Alice Johnson,Strong potential.
C00167,2024-11-25,Naukri,Finance,Joined,19.0,Accepted,Hired,Hyderabad,2,Male,No,Masters,8.7,6.96,6.3,60,2024-12-14 17:08:25.237612,No,Carol Davis,Impressive background.
C00168,2024-09-29,LinkedIn,Tech,Joined,43.0,Accepted,Hired,Bangalore,12,Female,Yes,Bachelors,3.4,60.77,55.16,30,2024-11-11 17:08:25.237612,No,Bob Williams,Positive attitude.
C00169,2025-01-30,Naukri,Marketing,Joined,47.0,Accepted,Hired,Mumbai,18,Male,No,Masters,9.0,38.18,40.46,30,2025-03-18 17:08:25.237612,No,Eve Miller,Strong cultural fit.
C00170,2025-05-28,Agency,Ops,Offered,,Rejected,Rejected by Applicant,Hyderabad,13,Female,Yes,Diploma,8.1,46.64,54.2,15,,No,Carol Davis,Team player.
C00171,2024-08-26,Referral,Tech,Joined,10.0,Accepted,Hired,Bangalore,2,Male,No,Diploma,7.2,30.68,30.7,15,2024-09-05 17:08:25.237612,No,Eve Miller,Impressive background.
C00172,2024-11-09,Referral,HR,Joined,45.0,Accepted,Hired,Remote,19,Male,No,Bachelors,4.5,14.53,15.61,60,2024-12-24 17:08:25.237612,No,Bob Williams,
C00173,2025-05-05,Agency,Marketing,Offered,,Rejected,Rejected by Applicant,Bangalore,15,Female,Yes,Bachelors,3.8,50.81,41.67,15,,No,Carol Davis,Standard application.
C00174,2024-11-26,LinkedIn,Marketing,Joined,56.0,Accepted,Hired,Chennai,0,Male,No,Masters,8.7,7.99,8.43,60,2025-01-21 17:08:25.237612,No,Eve Miller,
C00175,2025-06-03,Referral,Finance,Joined,26.0,Accepted,Hired,Mumbai,0,Male,No,PhD,7.6,13.38,11.46,60,2025-06-29 17:08:25.237612,No,Carol Davis,Strong potential.
C00176,2025-03-13,LinkedIn,Ops,Joined,16.0,Accepted,Hired,Bangalore,3,Male,No,PhD,8.7,7.97,7.04,90,2025-03-29 17:08:25.237612,No,Carol Davis,
C00177,2025-01-02,Naukri,Tech,Joined,38.0,Accepted,Hired,Mumbai,11,Male,No,PhD,7.1,51.14,59.12,15,2025-02-09 17:08:25.237612,Yes,Carol Davis,Good problem-solver.
C00178,2024-11-13,LinkedIn,Marketing,Joined,33.0,Accepted,Hired,Hyderabad,9,Female,Yes,Bachelors,6.5,10.34,9.84,15,2024-12-16 17:08:25.237612,No,Bob Williams,Highly motivated.
C00179,2025-05-26,Career Site,Marketing,Offered,,Rejected,Rejected by Applicant,Bangalore,18,Female,Yes,Diploma,7.6,66.46,76.33,60,,No,Carol Davis,
C00180,2024-08-19,Referral,Finance,Joined,17.0,Accepted,Hired,Mumbai,4,Male,No,PhD,4.9,13.34,15.38,30,2024-09-05 17:08:25.237612,No,Carol Davis,Quick learner.
C00181,2025-07-09,Career Site,Ops,Offered,,Rejected,Rejected by Applicant,Bangalore,0,Male,No,PhD,4.0,12.79,12.44,60,,No,Carol Davis,Impressive background.
C00182,2025-06-17,Referral,HR,Joined,29.0,Accepted,Hired,Hyderabad,12,Male,No,Masters,8.2,27.69,29.84,90,2025-07-16 17:08:25.237612,No,David Brown,Strong potential.
C00183,2024-10-01,Naukri,Finance,Joined,15.0,Accepted,Hired,Chennai,5,Male,No,Diploma,8.8,21.72,18.67,90,2024-10-16 17:08:25.237612,No,Bob Williams,Quick learner.
C00184,2025-02-02,Referral,Tech,Offered,,Rejected,Rejected by Applicant,Remote,6,Female,Yes,Diploma,6.3,38.03,44.8,60,,No,David Brown,Team player.
C00185,2025-02-12,Referral,Ops,Joined,53.0,Accepted,Hired,Bangalore,4,Male,No,Diploma,6.8,19.32,20.5,60,2025-04-06 17:08:25.237612,No,David Brown,Excellent communication skills.
C00186,2024-10-13,LinkedIn,Tech,Joined,39.0,Accepted,Hired,Chennai,20,Male,No,Diploma,9.3,76.18,69.19,15,2024-11-21 17:08:25.237612,No,Bob Williams,Impressive background.
C00187,2024-12-12,Referral,Finance,Joined,57.0,Accepted,Hired,Hyderabad,13,Male,No,Diploma,4.6,46.07,43.01,90,2025-02-07 17:08:25.237612,No,Alice Johnson,
C00188,2025-03-19,Agency,Tech,Joined,31.0,Accepted,Hired,Bangalore,2,Female,Yes,Masters,6.4,28.51,25.6,15,2025-04-19 17:08:25.237612,No,Carol Davis,
C00189,2025-06-26,LinkedIn,Marketing,Joined,39.0,Accepted,Hired,Bangalore,1,Male,No,PhD,8.2,20.16,18.69,30,2025-08-04 17:08:25.237612,No,Alice Johnson,Impressive background.
C00190,2025-07-06,LinkedIn,Marketing,Joined,18.0,Accepted,Hired,Hyderabad,6,Female,Yes,Diploma,6.9,36.18,30.93,60,2025-07-24 17:08:25.237612,No,Alice Johnson,Impressive background.
C00191,2025-05-20,LinkedIn,Tech,Joined,48.0,Accepted,Hired,Bangalore,1,Female,Yes,Masters,10.0,12.67,12.11,90,2025-07-07 17:08:25.237612,No,Carol Davis,Impressive background.
C00192,2025-05-10,Naukri,Tech,Joined,12.0,Accepted,Hired,Chennai,4,Female,Yes,Diploma,9.0,11.62,11.85,30,2025-05-22 17:08:25.237612,No,Bob Williams,Excellent communication skills.
C00193,2024-12-15,Naukri,HR,Joined,32.0,Accepted,Hired,Bangalore,1,Female,Yes,PhD,3.2,9.7,9.9,90,2025-01-16 17:08:25.237612,No,David Brown,Strong potential.
C00194,2025-01-21,Referral,Ops,Joined,20.0,Accepted,Hired,Hyderabad,7,Male,No,Bachelors,3.3,21.42,20.12,30,2025-02-10 17:08:25.237612,Yes,David Brown,Quick learner.
C00195,2024-10-28,Referral,HR,Joined,20.0,Accepted,Hired,Chennai,0,Female,Yes,Masters,5.3,8.06,7.42,90,2024-11-17 17:08:25.237612,No,Alice Johnson,
C00196,2025-06-18,Naukri,HR,Joined,29.0,Accepted,Hired,Bangalore,2,Female,Yes,Diploma,5.4,6.29,6.44,60,2025-07-17 17:08:25.237612,No,David Brown,
C00197,2025-01-15,Referral,Tech,Offered,,Rejected,Rejected by Applicant,Bangalore,18,Male,No,Bachelors,9.0,31.65,36.72,90,,No,Eve Miller,Positive attitude.
C00198,2024-11-28,Career Site,Tech,Joined,9.0,Accepted,Hired,Hyderabad,4,Male,No,Bachelors,9.7,11.55,13.33,90,2024-12-07 17:08:25.237612,No,Alice Johnson,
C00199,2025-02-19,Naukri,Ops,Offered,,Rejected,Rejected by Applicant,Bangalore,3,Female,Yes,Diploma,7.0,19.68,21.31,60,,No,Alice Johnson,Highly motivated.
C00200,2024-12-21,Naukri,Tech,Joined,57.0,Accepted,Hired,Hyderabad,1,Female,Yes,PhD,9.9,12.27,10.8,15,2025-02-16 17:08:25.237612,No,Eve Miller,Good problem-solver.
C00201,2025-01-24,Career Site,Ops,Joined,24.0,Accepted,Hired,Mumbai,17,Male,No,Bachelors,5.8,22.45,26.55,90,2025-02-17 17:08:25.237612,No,David Brown,Strong cultural fit.
C00202,2024-11-24,LinkedIn,Tech,Joined,16.0,Accepted,Hired,Bangalore,5,Female,Yes,PhD,8.7,42.85,34.39,90,2024-12-10 17:08:25.237612,No,Bob Williams,Impressive background.
C00203,2024-11-13,Naukri,Tech,Offered,,Rejected,Rejected by Applicant,Chennai,1,Male,No,Bachelors,9.2,12.99,11.72,60,,No,Carol Davis,
C00204,2024-07-14,Career Site,HR,Offered,,Rejected,Rejected by Applicant,Mumbai,2,Male,No,Diploma,4.7,17.0,13.85,60,,No,Alice Johnson,
C00205,2024-11-03,LinkedIn,Tech,Offered,,Rejected,Rejected by Applicant,Chennai,9,Female,Yes,PhD,6.0,23.62,21.73,60,,No,Eve Miller,Quick learner.
C00206,2024-10-24,LinkedIn,Tech,Joined,47.0,Accepted,Hired,Bangalore,4,Male,No,Masters,3.1,28.83,25.33,60,2024-12-10 17:08:25.237612,No,David Brown,
C00207,2024-12-23,Agency,Tech,Joined,14.0,Accepted,Hired,Hyderabad,5,Female,Yes,Diploma,3.5,32.75,27.33,30,2025-01-06 17:08:25.237612,No,David Brown,Positive attitude.
C00208,2025-02-12,Naukri,Marketing,Joined,45.0,Accepted,Hired,Remote,1,Female,Yes,PhD,9.7,11.42,11.48,15,2025-03-29 17:08:25.237612,No,David Brown,Impressive background.
C00209,2025-04-07,Naukri,Tech,Joined,9.0,Accepted,Hired,Hyderabad,4,Male,No,Masters,8.8,45.52,46.9,60,2025-04-16 17:08:25.237612,No,David Brown,Good problem-solver.
C00210,2025-01-12,Naukri,Ops,Offered,,Rejected,Rejected by Applicant,Bangalore,17,Male,No,Masters,6.5,17.74,19.81,60,,No,Eve Miller,
C00211,2025-03-12,LinkedIn,HR,Joined,30.0,Accepted,Hired,Chennai,6,Female,Yes,PhD,8.9,15.98,17.37,15,2025-04-11 17:08:25.237612,No,Bob Williams,Team player.
C00212,2024-09-20,Naukri,Finance,Joined,27.0,Accepted,Hired,Bangalore,0,Male,No,Masters,4.8,15.77,16.26,30,2024-10-17 17:08:25.237612,No,Bob Williams,
C00213,2024-10-22,LinkedIn,Finance,Joined,57.0,Accepted,Hired,Chennai,14,Female,Yes,PhD,5.7,40.78,32.9,30,2024-12-18 17:08:25.237612,No,Carol Davis,Highly motivated.
C00214,2025-03-29,LinkedIn,HR,Joined,14.0,Accepted,Hired,Bangalore,0,Female,Yes,PhD,5.7,18.14,21.03,60,2025-04-12 17:08:25.237612,No,Carol Davis,
C00215,2025-03-06,Career Site,Finance,Joined,50.0,Accepted,Hired,Bangalore,13,Female,Yes,Masters,7.3,48.01,46.07,60,2025-04-25 17:08:25.237612,No,Eve Miller,Strong cultural fit.
C00216,2025-02-16,Naukri,Marketing,Joined,58.0,Accepted,Hired,Hyderabad,4,Male,No,Diploma,9.6,30.01,31.49,60,2025-04-15 17:08:25.237612,No,David Brown,
C00217,2025-05-24,Naukri,Finance,Offered,,Rejected,Rejected by Applicant,Hyderabad,6,Male,No,Bachelors,3.6,28.72,25.06,60,,No,Eve Miller,
C00218,2024-10-12,Referral,Tech,Joined,53.0,Accepted,Hired,Hyderabad,15,Male,No,Masters,8.2,49.19,56.83,30,2024-12-04 17:08:25.237612,No,Eve Miller,Positive attitude.
C00219,2025-05-06,Naukri,HR,Joined,42.0,Accepted,Hired,Mumbai,6,Male,No,Diploma,8.0,20.54,21.63,15,2025-06-17 17:08:25.237612,No,David Brown,Impressive background.
C00220,2025-03-09,Agency,HR,Joined,43.0,Accepted,Hired,Chennai,17,Male,No,Bachelors,6.9,36.42,29.43,90,2025-04-21 17:08:25.237612,No,Alice Johnson,Strong cultural fit.
C00221,2025-01-15,Career Site,HR,Offered,,Rejected,Rejected by Applicant,Hyderabad,0,Female,Yes,Bachelors,8.2,18.7,21.97,30,,No,David Brown,
C00222,2025-05-07,Career Site,Tech,Joined,54.0,Accepted,Hired,Bangalore,1,Male,No,Bachelors,6.6,22.62,19.17,30,2025-06-30 17:08:25.237612,No,Carol Davis,Excellent communication skills.
C00223,2024-11-19,Career Site,Tech,Joined,47.0,Accepted,Hired,Hyderabad,4,Male,No,Diploma,7.7,36.41,43.03,90,2025-01-05 17:08:25.237612,Yes,David Brown,Strong cultural fit.
C00224,2024-08-17,Agency,Tech,Joined,53.0,Accepted,Hired,Hyderabad,10,Female,Yes,Masters,4.5,36.95,41.37,60,2024-10-09 17:08:25.237612,Yes,David Brown,Strong cultural fit.
C00225,2024-11-20,LinkedIn,Tech,Joined,41.0,Accepted,Hired,Mumbai,3,Female,Yes,Masters,5.1,13.18,14.33,90,2024-12-31 17:08:25.237612,No,David Brown,
C00226,2025-01-02,LinkedIn,Ops,Joined,57.0,Accepted,Hired,Hyderabad,1,Male,No,Masters,6.3,6.05,7.2,30,2025-02-28 17:08:25.237612,No,Bob Williams,Strong cultural fit.
C00227,2025-03-14,Naukri,HR,Joined,42.0,Accepted,Hired,Mumbai,2,Female,Yes,Masters,8.8,11.69,10.5,60,2025-04-25 17:08:25.237612,Yes,Eve Miller,
C00228,2024-10-22,LinkedIn,Marketing,Offered,,Rejected,Rejected by Applicant,Mumbai,1,Male,No,Bachelors,5.5,8.0,6.72,15,,No,Carol Davis,Team player.
C00229,2025-05-24,Naukri,Marketing,Joined,49.0,Accepted,Hired,Chennai,4,Male,No,Masters,5.0,21.08,18.7,30,2025-07-12 17:08:25.237612,No,Eve Miller,Team player.
C00230,2025-05-15,Career Site,Marketing,Joined,21.0,Accepted,Hired,Hyderabad,3,Female,Yes,Diploma,5.2,19.41,20.9,60,2025-06-05 17:08:25.237612,No,Eve Miller,
C00231,2025-02-08,Referral,Tech,Joined,53.0,Accepted,Hired,Hyderabad,4,Male,No,Diploma,5.7,35.62,28.95,60,2025-04-02 17:08:25.237612,No,Alice Johnson,Impressive background.
C00232,2025-06-09,Agency,Finance,Joined,49.0,Accepted,Hired,Hyderabad,3,Female,Yes,PhD,4.6,11.58,13.67,30,2025-07-28 17:08:25.237612,No,David Brown,Strong cultural fit.
C00233,2024-10-04,Referral,Marketing,Offered,,Rejected,Rejected by Applicant,Chennai,10,Female,Yes,PhD,6.6,20.65,23.84,90,,No,Alice Johnson,Strong potential.
C00234,2024-08-26,LinkedIn,Finance,Joined,42.0,Accepted,Hired,Bangalore,12,Male,No,PhD,10.0,19.69,23.22,60,2024-10-07 17:08:25.237612,No,Alice Johnson,Positive attitude.
C00235,2024-08-22,LinkedIn,Tech,Joined,33.0,Accepted,Hired,Chennai,17,Female,Yes,Bachelors,5.1,39.9,45.02,60,2024-09-24 17:08:25.237612,No,Alice Johnson,
C00236,2025-01-08,LinkedIn,Ops,Offered,,Rejected,Rejected by Applicant,Bangalore,5,Female,Yes,Masters,5.2,25.41,25.11,30,,No,Bob Williams,Team player.
C00237,2025-06-03,Career Site,Marketing,Joined,14.0,Accepted,Hired,Mumbai,10,Female,Yes,Diploma,4.0,25.24,24.15,60,2025-06-17 17:08:25.237612,No,Bob Williams,Team player.
C00238,2024-08-31,Career Site,Tech,Joined,23.0,Accepted,Hired,Bangalore,1,Male,No,Diploma,4.5,10.72,9.78,30,2024-09-23 17:08:25.237612,No,Eve Miller,Strong potential.
C00239,2024-10-26,LinkedIn,Finance,Joined,46.0,Accepted,Hired,Chennai,0,Female,Yes,Diploma,7.5,14.9,15.19,15,2024-12-11 17:08:25.237612,Yes,Carol Davis,Quick learner.
C00240,2025-05-30,Naukri,Marketing,Joined,36.0,Accepted,Hired,Mumbai,16,Male,No,Bachelors,8.3,15.86,16.05,60,2025-07-05 17:08:25.237612,No,Bob Williams,Positive attitude.
C00241,2025-03-17,Career Site,HR,Joined,34.0,Accepted,Hired,Mumbai,10,Female,Yes,PhD,3.3,15.94,15.55,15,2025-04-20 17:08:25.237612,No,Carol Davis,Highly motivated.
C00242,2024-08-30,Referral,Tech,Joined,20.0,Accepted,Hired,Chennai,10,Male,No,Diploma,9.4,24.63,19.87,90,2024-09-19 17:08:25.237612,Yes,Eve Miller,Excellent communication skills.
C00243,2024-11-25,Naukri,Finance,Offered,,Rejected,Rejected by Applicant,Hyderabad,3,Female,Yes,PhD,6.9,10.88,9.12,60,,No,Eve Miller,Excellent communication skills.
C00244,2024-08-01,Naukri,Marketing,Joined,8.0,Accepted,Hired,Hyderabad,14,Male,No,Masters,9.9,16.11,18.14,90,2024-08-09 17:08:25.237612,No,Alice Johnson,Strong potential.
C00245,2024-08-12,Career Site,Tech,Offered,,Rejected,Rejected by Applicant,Hyderabad,1,Male,No,Masters,6.7,16.3,15.25,60,,No,Bob Williams,
C00246,2025-04-15,LinkedIn,Tech,Joined,15.0,Accepted,Hired,Mumbai,0,Female,Yes,PhD,3.6,28.19,30.28,60,2025-04-30 17:08:25.237612,No,Bob Williams,
C00247,2025-03-23,Career Site,Finance,Joined,44.0,Accepted,Hired,Bangalore,16,Male,No,Diploma,6.1,59.24,66.24,30,2025-05-06 17:08:25.237612,No,Alice Johnson,Quick learner.
C00248,2025-03-05,Referral,Tech,Joined,51.0,Accepted,Hired,Mumbai,9,Male,No,Bachelors,5.6,17.5,15.21,15,2025-04-25 17:08:25.237612,No,Bob Williams,
C00249,2024-07-23,Career Site,HR,Joined,58.0,Accepted,Hired,Remote,4,Male,No,Masters,9.0,17.62,15.35,90,2024-09-19 17:08:25.237612,No,Bob Williams,
C00250,2025-05-24,Referral,Marketing,Joined,9.0,Accepted,Hired,Bangalore,0,Male,No,Diploma,6.1,24.71,24.3,60,2025-06-02 17:08:25.237612,No,Eve Miller,Excellent communication skills.
C00251,2024-11-10,Career Site,Tech,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,1,Female,Yes,Masters,7.5,20.09,,90,,No,Bob Williams,Positive attitude.
C00252,2025-03-24,LinkedIn,HR,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,11,Female,Yes,Masters,6.2,34.15,,30,,No,David Brown,
C00253,2024-10-25,LinkedIn,Tech,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,19,Female,Yes,Bachelors,3.1,91.96,,15,,No,Eve Miller,
C00254,2024-08-13,Referral,HR,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,2,Male,No,PhD,3.3,8.3,,90,,No,Alice Johnson,Strong potential.
C00255,2024-08-06,Career Site,Marketing,Interviewed,,Rejected,Rejected by Recruiter,Mumbai,5,Male,No,Bachelors,7.9,18.53,,90,,No,Carol Davis,
C00256,2025-01-18,LinkedIn,Marketing,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,15,Female,Yes,Bachelors,3.9,30.07,,15,,No,Bob Williams,Candidate met expectations.
C00257,2024-09-10,Referral,Tech,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,1,Male,No,Diploma,7.1,23.46,,90,,No,Eve Miller,Highly motivated.
C00258,2024-11-25,LinkedIn,Marketing,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,16,Male,No,Diploma,7.0,40.48,,30,,No,Alice Johnson,Quick learner.
C00259,2025-06-09,Career Site,Ops,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,5,Female,Yes,Masters,9.3,14.22,,60,,No,Carol Davis,
C00260,2025-05-23,Naukri,Marketing,Interviewed,,Rejected,Rejected by Recruiter,Mumbai,4,Male,No,PhD,9.1,10.17,,90,,No,Bob Williams,Strong potential.
C00261,2025-05-05,Naukri,Finance,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,2,Female,Yes,PhD,7.9,14.77,,90,,No,Bob Williams,
C00262,2025-02-28,Career Site,Ops,Interviewed,,Rejected,Rejected by Recruiter,Mumbai,8,Female,Yes,Bachelors,8.0,15.39,,30,,No,Carol Davis,Standard application.
C00263,2025-03-15,Agency,Tech,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,15,Female,Yes,Masters,4.0,60.23,,15,,No,Bob Williams,
C00264,2025-03-13,LinkedIn,Tech,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,16,Female,Yes,Bachelors,8.8,43.36,,60,,No,Bob Williams,Interview completed.
C00265,2025-02-15,LinkedIn,Tech,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,Masters,8.2,26.56,,90,,No,Carol Davis,Good problem-solver.
C00266,2024-11-06,Referral,Ops,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,8,Female,Yes,PhD,9.2,13.39,,30,,No,Bob Williams,Profile reviewed.
C00267,2025-02-09,Referral,HR,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,Bachelors,3.5,17.83,,15,,No,Bob Williams,
C00268,2024-08-09,LinkedIn,Finance,Interviewed,,Rejected,Rejected by Recruiter,Mumbai,1,Male,No,PhD,7.6,24.13,,30,,No,Alice Johnson,Good problem-solver.
C00269,2025-01-21,Agency,Tech,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,20,Male,No,Bachelors,8.8,79.86,,15,,No,Carol Davis,Excellent communication skills.
C00270,2025-01-17,LinkedIn,Ops,Interviewed,,Rejected,Rejected by Recruiter,Chennai,3,Male,No,PhD,4.3,20.98,,60,,No,Alice Johnson,
C00271,2025-05-10,Career Site,Marketing,Interviewed,,Rejected,Rejected by Recruiter,Mumbai,15,Male,No,PhD,5.5,42.04,,15,,No,David Brown,Profile reviewed.
C00272,2025-04-27,Referral,Finance,Interviewed,,Rejected,Rejected by Recruiter,Mumbai,1,Male,No,Diploma,8.3,19.8,,30,,No,Carol Davis,Team player.
C00273,2024-10-09,LinkedIn,Marketing,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,12,Male,No,Diploma,3.5,26.39,,90,,No,Eve Miller,Positive attitude.
C00274,2025-02-20,LinkedIn,Tech,Interviewed,,Rejected,Rejected by Recruiter,Chennai,1,Female,Yes,Diploma,5.8,16.78,,30,,No,David Brown,Quick learner.
C00275,2024-09-13,Career Site,Finance,Interviewed,,Rejected,Rejected by Recruiter,Chennai,7,Male,No,PhD,6.5,43.99,,30,,No,Carol Davis,
C00276,2025-01-20,Referral,Ops,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,1,Female,Yes,Diploma,4.5,15.29,,60,,No,Eve Miller,
C00277,2025-05-25,LinkedIn,Ops,Interviewed,,Rejected,Rejected by Recruiter,Remote,4,Female,Yes,PhD,4.1,10.47,,60,,No,Bob Williams,Team player.
C00278,2024-11-22,Referral,Ops,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,0,Male,No,Bachelors,3.2,4.88,,60,,No,Bob Williams,Awaiting feedback.
C00279,2024-07-11,LinkedIn,Tech,Interviewed,,Rejected,Rejected by Recruiter,Chennai,4,Male,No,Masters,3.8,18.72,,90,,No,Bob Williams,
C00280,2025-06-07,Naukri,Tech,Interviewed,,Rejected,Rejected by Recruiter,Hyderabad,1,Male,No,PhD,5.3,15.14,,30,,No,Eve Miller,Impressive background.
C00281,2025-03-22,Naukri,Marketing,Interviewed,,Rejected,Rejected by Recruiter,Bangalore,9,Female,Yes,Diploma,3.3,13.04,,60,,No,Eve Miller,Strong cultural fit.
C00282,2024-10-26,Naukri,Tech,Interviewed,,Rejected,Rejected by Recruiter,Chennai,10,Male,No,Bachelors,4.2,13.67,,90,,No,David Brown,
